name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;576;0;181;3157;1028;3157;1051;0
header;208;191;208;240;1842;240;1842;191
A;1008;252;1008;281;1031;281;1031;252
A;664;350;664;358;671;358;671;350
A;493;762;493;766;497;766;497;762
B;1006;928;1006;959;1031;959;1031;928
D;446;1119;446;1144;476;1144;476;1119
C;998;1594;998;1624;1020;1624;1020;1594
A;905;1995;905;2001;911;2001;911;1995
D;1000;2274;1000;2300;1021;2300;1021;2274
A;974;2452;974;2460;981;2460;981;2452
A;906;2497;906;2503;911;2503;911;2497
A;279;2589;279;2595;285;2595;285;2589
A;404;2634;404;2641;411;2641;411;2634
C;724;2897;724;2925;740;2925;740;2897
B;519;2899;519;2915;541;2915;541;2899
