name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;331;0;520;3155;1135;3155;1088;0
header;257;156;257;188;1884;188;1884;156
A;952;100;952;100;952;100;952;100
A;499;196;499;197;499;197;499;196
A;1056;215;1056;245;1080;245;1080;215
B;1058;887;1058;914;1079;914;1079;887
A;1031;971;1031;982;1038;982;1038;971
B;501;1086;501;1112;517;1112;517;1086
B;563;1133;563;1159;580;1159;580;1133
A;739;1245;739;1258;746;1258;746;1245
B;758;1280;758;1298;772;1298;772;1280
C;1055;1562;1055;1590;1077;1590;1077;1562
A;1033;2284;1033;2310;1055;2310;1055;2284
D;1054;2476;1054;2502;1076;2502;1076;2476
D;736;2740;736;2753;743;2753;743;2740
B;784;2866;784;2885;798;2885;798;2866
